0 143 1459 1864 961 548 530 487 424 428 337 420 507 384 402 322 	11 362 2643 1280 610 567 498 441 413 335 407 464 392 409 290 94 	103 2103 2036 701 696 606 500 370 314 335 348 468 431 148 53 4 	
25 44 72 64 91 161 515 3390 3038 1392 121 63 79 53 66 42 	18 35 69 74 63 120 222 777 3186 2854 1441 132 80 51 72 22 	11 45 74 67 51 79 146 246 831 2874 2900 1585 175 45 63 24 	
89 118 153 446 1110 1766 2259 1276 677 411 258 194 193 181 62 23 	111 109 221 618 1343 2353 1680 525 251 440 594 452 261 181 63 14 	425 1633 2141 1789 995 689 322 193 142 179 176 119 147 135 94 37 	
18 79 261 514 782 991 1019 1004 962 942 814 730 574 346 145 35 	7 43 183 404 650 864 861 903 986 1085 1028 986 706 354 129 27 	118 338 735 975 949 942 830 732 675 644 630 685 523 281 133 26 	
12 82 288 355 348 272 215 197 526 5440 1290 83 28 30 40 10 	5 46 211 398 404 259 222 184 219 650 6134 447 35 2 0 0 	86 218 303 393 318 216 184 157 154 307 864 5743 264 9 0 0 	
59 94 131 185 220 305 351 345 223 172 129 316 3183 3392 68 43 	92 117 191 242 349 374 338 263 151 89 80 116 878 5595 308 33 	151 192 275 393 403 290 255 142 73 71 83 85 286 2284 4196 37 	
37 29 36 41 85 99 198 264 453 879 1519 2105 2248 818 229 176 	54 43 44 88 95 194 279 432 826 1370 1968 2107 1069 330 185 132 	124 102 100 183 271 418 684 1126 1586 1807 1469 507 334 255 168 82 	
71 153 129 193 256 353 457 682 886 1024 1228 1259 1175 739 370 241 	134 200 203 252 353 433 621 882 1116 1254 1363 1120 707 332 172 74 	573 378 468 707 828 1110 1255 1297 1190 700 373 198 103 31 5 0 	
75 162 2363 2632 1086 892 579 251 181 197 173 219 158 111 82 55 	52 63 532 1903 2534 1683 856 323 225 186 178 188 224 104 75 90 	1516 3338 1256 647 459 532 381 179 124 172 194 161 79 81 74 23 	
95 236 279 99 76 71 128 229 522 1091 1758 2013 1463 752 286 118 	35 149 209 224 222 259 496 856 1513 2009 1820 948 360 94 22 0 	62 122 213 338 544 935 1446 1999 1868 1125 415 121 24 4 0 0 	
210 150 204 356 623 945 1299 1228 1120 958 682 518 359 231 216 117 	157 135 191 268 435 629 1000 1225 1253 1092 876 729 510 318 225 173 	179 198 324 527 723 1013 1423 1309 996 750 548 410 255 185 161 215 	
142 284 430 538 823 1115 1267 1329 1117 949 599 316 179 76 36 16 	123 278 483 789 1196 1437 1401 1153 1042 616 348 171 118 41 17 3 	439 431 606 893 1134 1305 1227 1000 908 593 355 190 90 31 10 4 	
192 150 145 189 1234 2652 1948 1556 863 193 45 18 17 8 5 1 	212 169 110 185 239 1643 2190 1771 1504 940 216 22 11 3 1 0 	237 189 208 186 477 1275 1488 1465 1354 1289 840 190 14 4 0 0 	
1224 1940 1803 1462 1193 865 308 157 92 73 53 24 14 4 4 0 	209 588 1211 1766 1615 1309 888 842 421 200 86 40 21 16 3 1 	5524 1596 829 425 208 151 99 90 78 67 49 40 33 18 8 1 	
1050 1593 1718 1645 1220 800 448 240 152 91 86 49 49 39 23 13 	51 393 1243 1502 1429 1318 1112 856 560 340 172 127 58 33 16 6 	1446 1703 1772 1471 1046 646 446 256 145 94 69 46 40 14 14 8 	
74 285 716 1334 972 1027 1221 995 691 329 195 157 138 84 120 878 	87 282 699 1521 1201 1306 1153 873 509 192 169 111 89 73 124 827 	114 571 1044 1518 1527 1248 958 605 229 190 109 68 63 74 172 726 	
945 69 48 72 114 299 1272 2878 2142 894 303 98 39 21 14 8 	943 80 80 115 159 136 103 576 3254 2862 642 179 51 11 13 12 	1082 189 298 769 1947 2200 1580 781 245 71 24 13 9 4 1 3 	
20 103 145 149 164 143 141 155 116 118 2291 5335 219 53 19 45 	10 54 138 187 169 167 174 128 119 120 103 243 7265 265 37 37 	17 62 130 184 173 197 160 114 126 123 113 121 235 6605 799 57 	
193 175 36 52 81 76 151 423 2891 3429 804 305 190 173 115 122 	188 180 75 69 90 93 188 338 853 3855 2004 758 359 123 34 9 	1070 480 1009 3546 2009 721 286 47 27 14 7 0 0 0 0 0 	
203 561 809 922 986 1054 1136 1014 1018 779 479 181 49 18 6 1 	160 288 280 479 819 974 1025 1103 1150 1064 931 619 270 47 6 1 	102 282 257 209 285 558 737 883 937 968 1059 999 912 625 342 61 	
122 220 197 176 259 584 4923 634 180 152 202 308 590 431 178 60 	70 212 218 180 202 272 390 787 2691 2442 225 309 511 492 180 35 	119 210 287 281 728 3197 2260 302 218 272 532 505 222 73 10 0 	
12 20 32 85 118 157 612 1481 1107 1393 1717 482 543 805 646 6 	33 58 105 151 149 177 192 1547 1197 1819 1294 384 472 686 948 4 	74 104 128 156 706 1216 957 1528 1238 247 261 259 267 348 561 1166 	
0 9 26 1897 2394 1793 864 562 657 478 291 206 36 3 0 0 	0 4 40 825 2416 1899 1596 519 480 615 501 278 40 3 0 0 	9 288 727 1643 1231 1457 850 787 473 450 271 404 287 167 120 52 	
0 2 19 91 214 415 675 815 901 1094 1295 1132 978 697 423 465 	2 55 280 621 846 958 1059 1044 924 804 748 549 543 365 194 224 	135 460 798 1032 1069 1141 988 857 820 665 542 319 171 106 65 48 	
24 45 54 106 169 255 408 763 1419 2038 2139 1255 312 147 43 39 	39 62 97 178 329 793 1419 1971 1882 1232 650 315 132 65 24 28 	87 164 401 1318 2245 2417 1192 494 282 201 144 118 78 39 23 13 	
458 461 559 640 595 497 541 500 534 518 554 625 766 771 741 456 	549 534 583 598 604 538 498 505 556 494 571 674 731 733 627 421 	600 649 550 629 676 624 597 567 587 787 788 702 539 359 255 307 	
741 153 769 1343 1586 1139 944 713 619 441 284 170 113 91 75 35 	736 34 29 92 373 858 1210 1840 1510 971 640 469 301 96 38 19 	941 993 1794 1751 1197 814 571 363 210 164 108 98 74 67 51 20 	
0 14 2895 1647 753 501 401 692 770 972 250 145 80 34 32 30 	7 440 3233 1188 527 506 516 798 781 916 148 64 36 28 20 8 	3550 1012 469 359 294 421 439 610 767 652 499 67 44 19 7 7 	
84 419 870 808 900 1120 903 811 729 724 544 386 247 155 137 379 	23 189 688 810 633 628 956 1028 1046 794 737 488 335 257 177 427 	456 1042 1065 881 889 723 670 678 564 494 337 282 193 229 289 424 	
1790 2322 1769 1238 529 308 261 210 178 134 95 95 95 84 66 42 	302 1695 1991 1701 1333 778 341 232 205 166 124 100 100 71 33 44 	1465 2114 1607 1386 1012 348 222 170 191 154 149 131 106 82 33 46 	
32 377 1373 1695 1359 902 527 515 694 722 507 254 130 55 39 35 	16 75 363 742 1462 1289 1199 931 631 619 829 621 284 87 35 33 	177 130 1526 3092 2129 916 425 297 208 136 55 44 45 21 11 4 	
66 402 734 782 983 1090 1150 999 788 698 637 408 244 145 66 24 	157 661 773 776 1035 1239 1186 1002 814 654 411 260 149 64 30 5 	1294 1115 1214 1135 1089 890 751 600 485 289 200 101 43 9 1 0 	
13 26 763 5492 422 114 128 185 352 605 604 141 145 151 70 5 	13 19 137 4487 2011 143 95 208 324 652 609 154 160 144 55 5 	6 16 19 811 5295 599 114 173 324 622 701 193 167 146 27 3 	
